date,datetime_iso,api_url,status_code
21-02-2025,2025-02-21T13:00:05.000Z,https://qa-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T13:00:05.000Z,https://qa-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T13:00:05.000Z,https://qa-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T13:00:05.000Z,https://qa-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T13:00:05.000Z,https://qa-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T13:01:21.000Z,https://java-apigateway.flynava.ai//jupiter/manual/getManualTriggers,404
21-02-2025,2025-02-21T13:01:21.000Z,https://java-apigateway.flynava.ai//jupiter/fare/getFaresDashboard,404
21-02-2025,2025-02-21T13:01:21.000Z,https://java-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T13:01:21.000Z,https://java-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T13:01:21.000Z,https://java-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T13:01:21.000Z,https://java-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T13:01:21.000Z,https://java-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T13:01:21.000Z,https://java-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T13:03:40.000Z,https://java-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T13:03:40.000Z,https://java-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T13:03:40.000Z,https://java-apigateway.flynava.ai/jupiter/fare/getFaresDashboard,200
21-02-2025,2025-02-21T13:03:40.000Z,https://java-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T13:03:40.000Z,https://java-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T13:03:40.000Z,https://java-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T13:03:40.000Z,https://java-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T13:03:40.000Z,https://java-apigateway.flynava.ai/jupiter/manual/getManualTriggers,200
21-02-2025,2025-02-21T13:10:06.000Z,https://java-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T13:10:06.000Z,https://java-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T13:10:06.000Z,https://java-apigateway.flynava.ai/jupiter/fare/getFaresDashboard,200
21-02-2025,2025-02-21T13:10:06.000Z,https://java-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T13:10:06.000Z,https://java-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T13:10:06.000Z,https://java-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T13:10:06.000Z,https://java-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T13:10:06.000Z,https://java-apigateway.flynava.ai/jupiter/manual/getManualTriggers,200
21-02-2025,2025-02-21T13:10:07.000Z,https://qa-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T13:10:07.000Z,https://qa-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T13:10:07.000Z,https://qa-apigateway.flynava.ai/jupiter/fare/getFaresDashboard,200
21-02-2025,2025-02-21T13:10:07.000Z,https://qa-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T13:10:07.000Z,https://qa-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T13:10:07.000Z,https://qa-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T13:10:07.000Z,https://qa-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T13:10:07.000Z,https://qa-apigateway.flynava.ai/jupiter/manual/getManualTriggers,200
21-02-2025,2025-02-21T13:20:06.000Z,https://qa-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T13:20:06.000Z,https://qa-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T13:20:06.000Z,https://qa-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T13:20:06.000Z,https://qa-apigateway.flynava.ai/jupiter/fare/getFaresDashboard,200
21-02-2025,2025-02-21T13:20:06.000Z,https://qa-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T13:20:06.000Z,https://qa-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T13:20:06.000Z,https://qa-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T13:20:06.000Z,https://qa-apigateway.flynava.ai/jupiter/manual/getManualTriggers,200
21-02-2025,2025-02-21T13:20:07.000Z,https://java-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T13:20:07.000Z,https://java-apigateway.flynava.ai/jupiter/fare/getFaresDashboard,200
21-02-2025,2025-02-21T13:20:07.000Z,https://java-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T13:20:07.000Z,https://java-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T13:20:07.000Z,https://java-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T13:20:07.000Z,https://java-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T13:20:07.000Z,https://java-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T13:20:07.000Z,https://java-apigateway.flynava.ai/jupiter/manual/getManualTriggers,200
21-02-2025,2025-02-21T13:30:07.000Z,https://qa-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T13:30:07.000Z,https://qa-apigateway.flynava.ai/jupiter/fare/getFaresDashboard,200
21-02-2025,2025-02-21T13:30:07.000Z,https://qa-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T13:30:07.000Z,https://qa-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T13:30:07.000Z,https://qa-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T13:30:07.000Z,https://qa-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T13:30:07.000Z,https://qa-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T13:30:07.000Z,https://qa-apigateway.flynava.ai/jupiter/manual/getManualTriggers,200
21-02-2025,2025-02-21T13:30:07.000Z,https://java-apigateway.flynava.ai/jupiter/fare/getFaresDashboard,200
21-02-2025,2025-02-21T13:30:07.000Z,https://java-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T13:30:07.000Z,https://java-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T13:30:07.000Z,https://java-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T13:30:07.000Z,https://java-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T13:30:07.000Z,https://java-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T13:30:07.000Z,https://java-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T13:30:07.000Z,https://java-apigateway.flynava.ai/jupiter/manual/getManualTriggers,200
21-02-2025,2025-02-21T13:40:07.000Z,https://java-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T13:40:07.000Z,https://java-apigateway.flynava.ai/jupiter/fare/getFaresDashboard,200
21-02-2025,2025-02-21T13:40:07.000Z,https://java-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T13:40:07.000Z,https://java-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T13:40:07.000Z,https://java-apigateway.flynava.ai/jupiter/corporate/processRules35,200
